instance_id,N,M,correlation,f,old_profit,new_profit,delta_pct,old_status,new_status,old_wall_s,new_wall_s
uncorrelated/N200_M5/mckp_N200_M5_uncorrelated_f0.250_seed3.json.gz,200,5,uncorrelated,0.25,108587.0,108639.0,0.04788786871356608,feasible,feasible,0.6713433309923857,0.3804015149362385
uncorrelated/N200_M5/mckp_N200_M5_uncorrelated_f0.500_seed4.json.gz,200,5,uncorrelated,0.5,150708.0,150564.0,-0.09554900867903496,feasible,feasible,0.6770038269460201,0.40389616799075156
uncorrelated/N200_M5/mckp_N200_M5_uncorrelated_f0.500_seed1.json.gz,200,5,uncorrelated,0.5,135374.0,143795.0,6.220544565426152,feasible,feasible,0.8062608629697934,0.5391415320336819
uncorrelated/N200_M5/mckp_N200_M5_uncorrelated_f0.500_seed3.json.gz,200,5,uncorrelated,0.5,143187.0,143152.0,-0.024443559820374754,feasible,feasible,0.6195443699834868,0.5033741180086508
uncorrelated/N200_M5/mckp_N200_M5_uncorrelated_f0.750_seed1.json.gz,200,5,uncorrelated,0.75,161585.0,161527.0,-0.03589442089302843,feasible,feasible,0.6156554570188746,0.1929936339147389
uncorrelated/N200_M5/mckp_N200_M5_uncorrelated_f0.750_seed0.json.gz,200,5,uncorrelated,0.75,165783.0,165855.0,0.043430267277103196,feasible,feasible,0.5980235940078273,0.30334884801413864
uncorrelated/N200_M5/mckp_N200_M5_uncorrelated_f0.750_seed2.json.gz,200,5,uncorrelated,0.75,162278.0,162292.0,0.00862717065776014,feasible,feasible,0.6050606979988515,0.3426604539854452
uncorrelated/N200_M5/mckp_N200_M5_uncorrelated_f0.900_seed0.json.gz,200,5,uncorrelated,0.9,169140.0,169155.0,0.00886839304717985,feasible,feasible,0.6292311690049246,0.2573417969979346
uncorrelated/N200_M5/mckp_N200_M5_uncorrelated_f0.900_seed2.json.gz,200,5,uncorrelated,0.9,165813.0,165750.0,-0.037994608384143584,feasible,feasible,0.6083558530081064,0.40842383401468396
uncorrelated/N200_M5/mckp_N200_M5_uncorrelated_f0.900_seed3.json.gz,200,5,uncorrelated,0.9,162358.0,162291.0,-0.04126683009152613,feasible,feasible,0.5869366138940677,0.3036247530253604
weakly/N200_M10/mckp_N200_M10_weakly_f0.100_seed4.json.gz,200,10,weakly,0.1,16469.0,17714.0,7.559657538405489,feasible,feasible,0.9203419429250062,0.4889179259771481
weakly/N200_M10/mckp_N200_M10_weakly_f0.100_seed2.json.gz,200,10,weakly,0.1,17334.0,17424.0,0.5192107995846313,feasible,feasible,0.7225265529705212,0.5546175249619409
weakly/N200_M10/mckp_N200_M10_weakly_f0.100_seed0.json.gz,200,10,weakly,0.1,17511.0,17533.0,0.12563531494489177,feasible,feasible,0.8218059949576855,0.9246884370222688
weakly/N200_M10/mckp_N200_M10_weakly_f0.250_seed4.json.gz,200,10,weakly,0.25,36435.0,36494.0,0.16193220804171812,feasible,feasible,0.6910698110004887,1.0821845189202577
weakly/N200_M10/mckp_N200_M10_weakly_f0.250_seed3.json.gz,200,10,weakly,0.25,35747.0,35740.0,-0.01958206283044731,feasible,feasible,0.6582284260075539,1.9483542230445892
weakly/N200_M10/mckp_N200_M10_weakly_f0.250_seed2.json.gz,200,10,weakly,0.25,36108.0,36338.0,0.6369779550238175,feasible,feasible,0.7505261710612103,2.2322216239990667
weakly/N200_M10/mckp_N200_M10_weakly_f0.500_seed0.json.gz,200,10,weakly,0.5,65533.0,66098.0,0.862161048631987,feasible,feasible,0.6199183479184285,2.048834934947081
weakly/N200_M10/mckp_N200_M10_weakly_f0.500_seed2.json.gz,200,10,weakly,0.5,64771.0,64810.0,0.06021213197264207,feasible,feasible,0.5894675099989399,1.479528088006191
weakly/N200_M10/mckp_N200_M10_weakly_f0.500_seed4.json.gz,200,10,weakly,0.5,64587.0,64764.0,0.27404895722049327,feasible,feasible,0.6036975159076974,1.7499195049749687
weakly/N200_M10/mckp_N200_M10_weakly_f0.750_seed0.json.gz,200,10,weakly,0.75,93313.0,93351.0,0.0407231575450366,feasible,feasible,0.5235280649503693,1.812982360017486
weakly/N200_M10/mckp_N200_M10_weakly_f0.750_seed3.json.gz,200,10,weakly,0.75,89604.0,89885.0,0.3136020713361011,feasible,feasible,0.512459659948945,2.3516167589696124
weakly/N200_M10/mckp_N200_M10_weakly_f0.750_seed4.json.gz,200,10,weakly,0.75,91082.0,91209.0,0.1394347950198722,feasible,feasible,0.5013911869609728,2.0567522409837693
weakly/N200_M10/mckp_N200_M10_weakly_f0.900_seed0.json.gz,200,10,weakly,0.9,108047.0,108874.0,0.7654076466722814,feasible,feasible,0.5515500919427723,1.659912540926598
weakly/N200_M5/mckp_N200_M5_weakly_f0.100_seed1.json.gz,200,5,weakly,0.1,15639.0,15733.0,0.6010614489417482,feasible,feasible,0.4924917359603569,0.30210191500373185
