instance_id,subset,N,M,correlation,f,seed,solver,class_ordering,n_iter,alpha,k,lambda_max,lambda_est,fallback_equal_split,phase1_wall_s,phase2_wall_s
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.750_seed7.json.gz,test,1000,5,uncorrelated,0.75,7,hld,sequential,35,0.998,58,80.745,0.36178344149302577,0,0.018499,0.000542
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.750_seed9.json.gz,test,1000,5,uncorrelated,0.75,9,hld,sequential,35,0.998,58,80.745,0.3657407427161524,0,0.018203,0.000530
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed10.json.gz,test,1000,5,uncorrelated,0.9,10,hld,sequential,35,0.998,58,80.745,0.1495535733088037,0,0.018466,0.000534
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed12.json.gz,test,1000,5,uncorrelated,0.9,12,hld,sequential,35,0.998,58,80.745,0.1503546116377402,0,0.018565,0.000540
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed13.json.gz,test,1000,5,uncorrelated,0.9,13,hld,sequential,35,0.998,58,80.745,0.13259668634549598,0,0.018583,0.000542
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed14.json.gz,test,1000,5,uncorrelated,0.9,14,hld,sequential,35,0.998,58,80.745,0.1485148524136458,0,0.018735,0.000544
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed15.json.gz,test,1000,5,uncorrelated,0.9,15,hld,sequential,35,0.998,58,80.745,0.1661184233921813,0,0.018557,0.000540
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed16.json.gz,test,1000,5,uncorrelated,0.9,16,hld,sequential,35,0.998,58,80.745,0.1196969704289222,0,0.018588,0.000546
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed17.json.gz,test,1000,5,uncorrelated,0.9,17,hld,sequential,35,0.998,58,80.745,0.13722397642268336,0,0.018606,0.000546
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed2.json.gz,test,1000,5,uncorrelated,0.9,2,hld,sequential,35,0.998,58,80.745,0.13866666744084793,0,0.018757,0.000548
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed21.json.gz,test,1000,5,uncorrelated,0.9,21,hld,sequential,35,0.998,58,80.745,0.12664907856640645,0,0.018762,0.000552
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed22.json.gz,test,1000,5,uncorrelated,0.9,22,hld,sequential,35,0.998,58,80.745,0.12049689486317222,0,0.018314,0.000540
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed23.json.gz,test,1000,5,uncorrelated,0.9,23,hld,sequential,35,0.998,58,80.745,0.12666666823250128,0,0.018456,0.000538
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed25.json.gz,test,1000,5,uncorrelated,0.9,25,hld,sequential,35,0.998,58,80.745,0.14580467849154957,0,0.018668,0.000551
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed26.json.gz,test,1000,5,uncorrelated,0.9,26,hld,sequential,35,0.998,58,80.745,0.15548281592549762,0,0.018745,0.000546
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed27.json.gz,test,1000,5,uncorrelated,0.9,27,hld,sequential,35,0.998,58,80.745,0.14833333457951084,0,0.018548,0.000550
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed29.json.gz,test,1000,5,uncorrelated,0.9,29,hld,sequential,35,0.998,58,80.745,0.182654403863271,0,0.018393,0.000549
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed3.json.gz,test,1000,5,uncorrelated,0.9,3,hld,sequential,35,0.998,58,80.745,0.1300728430345771,0,0.018401,0.000562
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed30.json.gz,test,1000,5,uncorrelated,0.9,30,hld,sequential,35,0.998,58,80.745,0.11096938936068912,0,0.018803,0.000551
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed31.json.gz,test,1000,5,uncorrelated,0.9,31,hld,sequential,35,0.998,58,80.745,0.10333333343573031,0,0.018306,0.000535
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed32.json.gz,test,1000,5,uncorrelated,0.9,32,hld,sequential,35,0.998,58,80.745,0.11891891969033169,0,0.018714,0.000551
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed33.json.gz,test,1000,5,uncorrelated,0.9,33,hld,sequential,35,0.998,58,80.745,0.10290556967622252,0,0.018525,0.000541
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed34.json.gz,test,1000,5,uncorrelated,0.9,34,hld,sequential,35,0.998,58,80.745,0.13929784858002678,0,0.018608,0.000546
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed35.json.gz,test,1000,5,uncorrelated,0.9,35,hld,sequential,35,0.998,58,80.745,0.13037634408683516,0,0.018778,0.000551
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed36.json.gz,test,1000,5,uncorrelated,0.9,36,hld,sequential,35,0.998,58,80.745,0.14362851132216753,0,0.018744,0.000547
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed37.json.gz,test,1000,5,uncorrelated,0.9,37,hld,sequential,35,0.998,58,80.745,0.13888888943081837,0,0.018523,0.000542
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed38.json.gz,test,1000,5,uncorrelated,0.9,38,hld,sequential,35,0.998,58,80.745,0.1434911262775131,0,0.018716,0.000574
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed39.json.gz,test,1000,5,uncorrelated,0.9,39,hld,sequential,35,0.998,58,80.745,0.10889774264273003,0,0.018681,0.000553
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed4.json.gz,test,1000,5,uncorrelated,0.9,4,hld,sequential,35,0.998,58,80.745,0.09797297375538619,0,0.018681,0.000533
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed42.json.gz,test,1000,5,uncorrelated,0.9,42,hld,sequential,35,0.998,58,80.745,0.13019079837191383,0,0.018257,0.000541
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed43.json.gz,test,1000,5,uncorrelated,0.9,43,hld,sequential,35,0.998,58,80.745,0.17302452344913039,0,0.018527,0.000542
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed44.json.gz,test,1000,5,uncorrelated,0.9,44,hld,sequential,35,0.998,58,80.745,0.12462908225206773,0,0.018523,0.000539
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed45.json.gz,test,1000,5,uncorrelated,0.9,45,hld,sequential,35,0.998,58,80.745,0.08376963445727598,0,0.018617,0.000556
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed46.json.gz,test,1000,5,uncorrelated,0.9,46,hld,sequential,35,0.998,58,80.745,0.11267605696964894,0,0.018678,0.000542
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed48.json.gz,test,1000,5,uncorrelated,0.9,48,hld,sequential,35,0.998,58,80.745,0.10107526915700873,0,0.018493,0.000541
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed5.json.gz,test,1000,5,uncorrelated,0.9,5,hld,sequential,35,0.998,58,80.745,0.17083947097213242,0,0.018577,0.000539
uncorrelated/N1000_M5/mckp_N1000_M5_uncorrelated_f0.900_seed6.json.gz,test,1000,5,uncorrelated,0.9,6,hld,sequential,35,0.998,58,80.745,0.10185185350259418,0,0.018847,0.000550
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed0.json.gz,test,100000,10,weakly,0.1,0,hld,sequential,35,0.998,58,80.745,1.3368794335504937,0,2.766424,0.079176
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed1.json.gz,test,100000,10,weakly,0.1,1,hld,sequential,35,0.998,58,80.745,1.336769759573654,0,2.770674,0.078547
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed10.json.gz,test,100000,10,weakly,0.1,10,hld,sequential,35,0.998,58,80.745,1.336917564468604,0,2.757869,0.079082
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed12.json.gz,test,100000,10,weakly,0.1,12,hld,sequential,35,0.998,58,80.745,1.334801763811265,0,2.766299,0.078072
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed13.json.gz,test,100000,10,weakly,0.1,13,hld,sequential,35,0.998,58,80.745,1.337209303826967,0,2.761750,0.078315
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed15.json.gz,test,100000,10,weakly,0.1,15,hld,sequential,35,0.998,58,80.745,1.3356643365966738,0,2.767991,0.078375
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed16.json.gz,test,100000,10,weakly,0.1,16,hld,sequential,35,0.998,58,80.745,1.3360655760327065,0,2.763157,0.078602
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed17.json.gz,test,100000,10,weakly,0.1,17,hld,sequential,35,0.998,58,80.745,1.3356401387621006,0,2.758664,0.077879
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed18.json.gz,test,100000,10,weakly,0.1,18,hld,sequential,35,0.998,58,80.745,1.336322871605371,0,2.773649,0.078694
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed2.json.gz,test,100000,10,weakly,0.1,2,hld,sequential,35,0.998,58,80.745,1.3356643365966738,0,2.765304,0.078623
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed20.json.gz,test,100000,10,weakly,0.1,20,hld,sequential,35,0.998,58,80.745,1.3368794335504937,0,2.767471,0.078326
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed21.json.gz,test,100000,10,weakly,0.1,21,hld,sequential,35,0.998,58,80.745,1.3356890467288032,0,2.764902,0.080886
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed23.json.gz,test,100000,10,weakly,0.1,23,hld,sequential,35,0.998,58,80.745,1.335766424809699,0,2.755980,0.079665
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed24.json.gz,test,100000,10,weakly,0.1,24,hld,sequential,35,0.998,58,80.745,1.3364928932943443,0,2.763035,0.077465
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed25.json.gz,test,100000,10,weakly,0.1,25,hld,sequential,35,0.998,58,80.745,1.3373983745250735,0,2.762601,0.078860
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed26.json.gz,test,100000,10,weakly,0.1,26,hld,sequential,35,0.998,58,80.745,1.336000001945504,0,2.777471,0.078547
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed28.json.gz,test,100000,10,weakly,0.1,28,hld,sequential,35,0.998,58,80.745,1.336322871605371,0,2.763165,0.079380
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed3.json.gz,test,100000,10,weakly,0.1,3,hld,sequential,35,0.998,58,80.745,1.3357142879583987,0,2.750846,0.078060
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed33.json.gz,test,100000,10,weakly,0.1,33,hld,sequential,35,0.998,58,80.745,1.3375000021402959,0,2.770455,0.079215
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed34.json.gz,test,100000,10,weakly,0.1,34,hld,sequential,35,0.998,58,80.745,1.3355704709944258,0,2.756859,0.078481
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed35.json.gz,test,100000,10,weakly,0.1,35,hld,sequential,35,0.998,58,80.745,1.3362831873446708,0,2.769943,0.079000
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed36.json.gz,test,100000,10,weakly,0.1,36,hld,sequential,35,0.998,58,80.745,1.3368055569528954,0,2.769962,0.078902
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed37.json.gz,test,100000,10,weakly,0.1,37,hld,sequential,35,0.998,58,80.745,1.3372781067987674,0,2.760709,0.079000
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed38.json.gz,test,100000,10,weakly,0.1,38,hld,sequential,35,0.998,58,80.745,1.3371428578939233,0,2.772716,0.078199
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed39.json.gz,test,100000,10,weakly,0.1,39,hld,sequential,35,0.998,58,80.745,1.336000001945504,0,2.763704,0.079416
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed40.json.gz,test,100000,10,weakly,0.1,40,hld,sequential,35,0.998,58,80.745,1.336000001945504,0,2.764224,0.078379
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed42.json.gz,test,100000,10,weakly,0.1,42,hld,sequential,35,0.998,58,80.745,1.3368794335504937,0,2.770537,0.079357
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed43.json.gz,test,100000,10,weakly,0.1,43,hld,sequential,35,0.998,58,80.745,1.3378995448844218,0,2.756097,0.078835
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed44.json.gz,test,100000,10,weakly,0.1,44,hld,sequential,35,0.998,58,80.745,1.335616439125151,0,2.774920,0.079859
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed45.json.gz,test,100000,10,weakly,0.1,45,hld,sequential,35,0.998,58,80.745,1.3381642523217308,0,2.744311,0.077857
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed49.json.gz,test,100000,10,weakly,0.1,49,hld,sequential,35,0.998,58,80.745,1.336917564468604,0,2.767469,0.079064
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed5.json.gz,test,100000,10,weakly,0.1,5,hld,sequential,35,0.998,58,80.745,1.336448598355637,0,2.770020,0.078771
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed6.json.gz,test,100000,10,weakly,0.1,6,hld,sequential,35,0.998,58,80.745,1.3370165765463022,0,2.758182,0.077963
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed7.json.gz,test,100000,10,weakly,0.1,7,hld,sequential,35,0.998,58,80.745,1.3370165765463022,0,2.769152,0.077961
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.100_seed9.json.gz,test,100000,10,weakly,0.1,9,hld,sequential,35,0.998,58,80.745,1.336134454204148,0,2.751490,0.078488
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed0.json.gz,test,100000,10,weakly,0.25,0,hld,sequential,35,0.998,58,80.745,1.1798561153734048,0,2.824944,0.080044
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed1.json.gz,test,100000,10,weakly,0.25,1,hld,sequential,35,0.998,58,80.745,1.1800000004870528,0,2.836940,0.080808
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed10.json.gz,test,100000,10,weakly,0.25,10,hld,sequential,35,0.998,58,80.745,1.180094787284907,0,2.823971,0.079948
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed12.json.gz,test,100000,10,weakly,0.25,12,hld,sequential,35,0.998,58,80.745,1.1808873727041649,0,2.849560,0.080753
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed13.json.gz,test,100000,10,weakly,0.25,13,hld,sequential,35,0.998,58,80.745,1.1802197808386705,0,2.837943,0.080621
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed14.json.gz,test,100000,10,weakly,0.25,14,hld,sequential,35,0.998,58,80.745,1.1807228922887592,0,2.828343,0.080575
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed15.json.gz,test,100000,10,weakly,0.25,15,hld,sequential,35,0.998,58,80.745,1.1801980199424729,0,2.839918,0.080945
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed16.json.gz,test,100000,10,weakly,0.25,16,hld,sequential,35,0.998,58,80.745,1.1809210527435061,0,2.831092,0.080694
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed17.json.gz,test,100000,10,weakly,0.25,17,hld,sequential,35,0.998,58,80.745,1.1802656549698445,0,2.838792,0.079821
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed20.json.gz,test,100000,10,weakly,0.25,20,hld,sequential,35,0.998,58,80.745,1.1807692317177136,0,2.833344,0.080570
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed22.json.gz,test,100000,10,weakly,0.25,22,hld,sequential,35,0.998,58,80.745,1.1805555566369734,0,2.833490,0.080418
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed23.json.gz,test,100000,10,weakly,0.25,23,hld,sequential,35,0.998,58,80.745,1.180094787284907,0,2.838343,0.080383
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed24.json.gz,test,100000,10,weakly,0.25,24,hld,sequential,35,0.998,58,80.745,1.1798165157123008,0,2.838907,0.080159
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed25.json.gz,test,100000,10,weakly,0.25,25,hld,sequential,35,0.998,58,80.745,1.180203046568495,0,2.835759,0.080336
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed26.json.gz,test,100000,10,weakly,0.25,26,hld,sequential,35,0.998,58,80.745,1.179924243898422,0,2.841487,0.080864
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed27.json.gz,test,100000,10,weakly,0.25,27,hld,sequential,35,0.998,58,80.745,1.17964072010087,0,2.826461,0.079855
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed28.json.gz,test,100000,10,weakly,0.25,28,hld,sequential,35,0.998,58,80.745,1.1797323156139468,0,2.843190,0.079945
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed29.json.gz,test,100000,10,weakly,0.25,29,hld,sequential,35,0.998,58,80.745,1.180180181177566,0,2.831650,0.081269
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed3.json.gz,test,100000,10,weakly,0.25,3,hld,sequential,35,0.998,58,80.745,1.1797323156139468,0,2.852214,0.079511
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed30.json.gz,test,100000,10,weakly,0.25,30,hld,sequential,35,0.998,58,80.745,1.1798780501687727,0,2.839990,0.080865
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed32.json.gz,test,100000,10,weakly,0.25,32,hld,sequential,35,0.998,58,80.745,1.1801566601397648,0,2.832163,0.081001
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed33.json.gz,test,100000,10,weakly,0.25,33,hld,sequential,35,0.998,58,80.745,1.180790962064057,0,2.830703,0.080208
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed34.json.gz,test,100000,10,weakly,0.25,34,hld,sequential,35,0.998,58,80.745,1.1797752828089874,0,2.855434,0.080843
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed35.json.gz,test,100000,10,weakly,0.25,35,hld,sequential,35,0.998,58,80.745,1.180904522922356,0,2.840329,0.081150
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed36.json.gz,test,100000,10,weakly,0.25,36,hld,sequential,35,0.998,58,80.745,1.180656935153384,0,2.847673,0.080300
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed37.json.gz,test,100000,10,weakly,0.25,37,hld,sequential,35,0.998,58,80.745,1.1806722711802289,0,2.822803,0.080327
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed39.json.gz,test,100000,10,weakly,0.25,39,hld,sequential,35,0.998,58,80.745,1.1799307980171583,0,2.829939,0.079857
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed41.json.gz,test,100000,10,weakly,0.25,41,hld,sequential,35,0.998,58,80.745,1.1807511744038495,0,2.845376,0.080058
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed42.json.gz,test,100000,10,weakly,0.25,42,hld,sequential,35,0.998,58,80.745,1.1801470604355568,0,2.829108,0.080120
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed44.json.gz,test,100000,10,weakly,0.25,44,hld,sequential,35,0.998,58,80.745,1.1800000004870528,0,2.835563,0.080050
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed45.json.gz,test,100000,10,weakly,0.25,45,hld,sequential,35,0.998,58,80.745,1.1798561153734048,0,2.844552,0.080604
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed46.json.gz,test,100000,10,weakly,0.25,46,hld,sequential,35,0.998,58,80.745,1.1801242255944822,0,2.831081,0.080624
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed47.json.gz,test,100000,10,weakly,0.25,47,hld,sequential,35,0.998,58,80.745,1.1801242255944822,0,2.849180,0.081516
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed49.json.gz,test,100000,10,weakly,0.25,49,hld,sequential,35,0.998,58,80.745,1.1803278709230658,0,2.826343,0.079573
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.250_seed6.json.gz,test,100000,10,weakly,0.25,6,hld,sequential,35,0.998,58,80.745,1.1805555566369734,0,2.837088,0.080065
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed0.json.gz,test,100000,10,weakly,0.5,0,hld,sequential,35,0.998,58,80.745,1.0936454864600094,0,2.912181,0.083002
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed1.json.gz,test,100000,10,weakly,0.5,1,hld,sequential,35,0.998,58,80.745,1.093085108133091,0,2.902279,0.083008
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed11.json.gz,test,100000,10,weakly,0.5,11,hld,sequential,35,0.998,58,80.745,1.0936675481547717,0,2.911989,0.083941
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed12.json.gz,test,100000,10,weakly,0.5,12,hld,sequential,35,0.998,58,80.745,1.0935441384934532,0,2.911107,0.083454
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed14.json.gz,test,100000,10,weakly,0.5,14,hld,sequential,35,0.998,58,80.745,1.0933062890780274,0,2.898653,0.082194
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed15.json.gz,test,100000,10,weakly,0.5,15,hld,sequential,35,0.998,58,80.745,1.0937500022114546,0,2.924470,0.083205
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed18.json.gz,test,100000,10,weakly,0.5,18,hld,sequential,35,0.998,58,80.745,1.0931098699649737,0,2.905774,0.082991
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed19.json.gz,test,100000,10,weakly,0.5,19,hld,sequential,35,0.998,58,80.745,1.093655591411807,0,2.903669,0.082442
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed2.json.gz,test,100000,10,weakly,0.5,2,hld,sequential,35,0.998,58,80.745,1.0938053115476212,0,2.909503,0.082944
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed20.json.gz,test,100000,10,weakly,0.5,20,hld,sequential,35,0.998,58,80.745,1.0938566564526992,0,2.904993,0.081946
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed22.json.gz,test,100000,10,weakly,0.5,22,hld,sequential,35,0.998,58,80.745,1.0935114524993697,0,2.934547,0.082895
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed24.json.gz,test,100000,10,weakly,0.5,24,hld,sequential,35,0.998,58,80.745,1.0937866361867055,0,2.913512,0.082717
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed25.json.gz,test,100000,10,weakly,0.5,25,hld,sequential,35,0.998,58,80.745,1.0928882448721562,0,2.907587,0.083406
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed27.json.gz,test,100000,10,weakly,0.5,27,hld,sequential,35,0.998,58,80.745,1.093596059145784,0,2.905965,0.082849
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed29.json.gz,test,100000,10,weakly,0.5,29,hld,sequential,35,0.998,58,80.745,1.0933503842676875,0,2.906973,0.088084
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed3.json.gz,test,100000,10,weakly,0.5,3,hld,sequential,35,0.998,58,80.745,1.0934426236776926,0,2.907459,0.082141
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed31.json.gz,test,100000,10,weakly,0.5,31,hld,sequential,35,0.998,58,80.745,1.0935672529831937,0,2.913678,0.083773
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed32.json.gz,test,100000,10,weakly,0.5,32,hld,sequential,35,0.998,58,80.745,1.0929133874022225,0,2.889352,0.082883
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed33.json.gz,test,100000,10,weakly,0.5,33,hld,sequential,35,0.998,58,80.745,1.0930626069904246,0,2.917247,0.083055
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed35.json.gz,test,100000,10,weakly,0.5,35,hld,sequential,35,0.998,58,80.745,1.094339623798878,0,2.917008,0.083836
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed38.json.gz,test,100000,10,weakly,0.5,38,hld,sequential,35,0.998,58,80.745,1.0932475887080364,0,2.909430,0.082559
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed39.json.gz,test,100000,10,weakly,0.5,39,hld,sequential,35,0.998,58,80.745,1.0932944615844462,0,2.914842,0.084331
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed4.json.gz,test,100000,10,weakly,0.5,4,hld,sequential,35,0.998,58,80.745,1.0931174110790014,0,2.911321,0.083330
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed40.json.gz,test,100000,10,weakly,0.5,40,hld,sequential,35,0.998,58,80.745,1.0931232108513358,0,2.911929,0.083461
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed41.json.gz,test,100000,10,weakly,0.5,41,hld,sequential,35,0.998,58,80.745,1.0937114694452612,0,2.910036,0.082491
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed43.json.gz,test,100000,10,weakly,0.5,43,hld,sequential,35,0.998,58,80.745,1.0931989932898432,0,2.908963,0.083169
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed44.json.gz,test,100000,10,weakly,0.5,44,hld,sequential,35,0.998,58,80.745,1.0929203551189857,0,2.904500,0.082396
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed45.json.gz,test,100000,10,weakly,0.5,45,hld,sequential,35,0.998,58,80.745,1.0928381971608905,0,2.917825,0.083243
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed47.json.gz,test,100000,10,weakly,0.5,47,hld,sequential,35,0.998,58,80.745,1.0937500022114546,0,2.900440,0.082306
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed48.json.gz,test,100000,10,weakly,0.5,48,hld,sequential,35,0.998,58,80.745,1.0938242289573827,0,2.909365,0.082596
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed49.json.gz,test,100000,10,weakly,0.5,49,hld,sequential,35,0.998,58,80.745,1.0929368050405175,0,2.909834,0.083167
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed5.json.gz,test,100000,10,weakly,0.5,5,hld,sequential,35,0.998,58,80.745,1.0934891487557619,0,2.899500,0.082613
weakly/N100000_M10/mckp_N100000_M10_weakly_f0.500_seed6.json.gz,test,100000,10,weakly,0.5,6,hld,sequential,35,0.998,58,80.745,1.093945721027849,0,2.903667,0.082446
