=== K-sweep START 2026-06-17T15:20:13Z commit=2754931 ===
=== CELL N=100000 M=10 inversely_strongly f=0.1 15:20:13Z ===
2026-06-17 17:20:13,398 INFO k_sweep | K-sweep: 274 planned runs (6 already complete)
archive: instances
config: configs/hld_smac_best.json (n_iter=35, alpha=0.998, lambda_max=80.745)
out_jsonl: results/k_sweep/sweep.jsonl
subset: all  min_N: 10000
k_grid: [2, 4, 8, 16, 32, 64, 100]
solvers: hld partition_optimal
eligible_instances: 20
time_limit_s: 60.0
runs_planned: 280
2026-06-17 18:53:04,436 INFO k_sweep | k-sweep 131/274 elapsed=5571.1s solver=partition_optimal k=100 N=100000 corr=inversely_strongly f=0.1 seed=0 profit=474649 wall=63.84s status=timeout
2026-06-17 18:53:44,591 INFO k_sweep | k-sweep 132/274 elapsed=5611.2s solver=hld k=4 N=100000 corr=inversely_strongly f=0.1 seed=25 profit=0 wall=921.21s status=timeout
2026-06-17 18:56:21,875 INFO k_sweep | k-sweep 133/274 elapsed=5768.5s solver=hld k=2 N=100000 corr=inversely_strongly f=0.1 seed=22 profit=0 wall=1834.08s status=timeout
2026-06-17 18:56:41,591 INFO k_sweep | k-sweep 134/274 elapsed=5788.2s solver=partition_optimal k=8 N=100000 corr=inversely_strongly f=0.1 seed=0 profit=0 wall=446.53s status=timeout
2026-06-17 18:57:26,140 INFO k_sweep | k-sweep 135/274 elapsed=5832.8s solver=partition_optimal k=16 N=100000 corr=inversely_strongly f=0.1 seed=1 profit=371075 wall=64.24s status=timeout
2026-06-17 18:57:42,784 INFO k_sweep | k-sweep 136/274 elapsed=5849.4s solver=partition_optimal k=32 N=100000 corr=inversely_strongly f=0.1 seed=1 profit=5566787 wall=60.60s status=timeout
2026-06-17 18:58:03,291 INFO k_sweep | k-sweep 137/274 elapsed=5869.9s solver=partition_optimal k=64 N=100000 corr=inversely_strongly f=0.1 seed=1 profit=5936342 wall=36.54s status=feasible
2026-06-17 18:58:46,815 INFO k_sweep | k-sweep 138/274 elapsed=5913.5s solver=partition_optimal k=100 N=100000 corr=inversely_strongly f=0.1 seed=1 profit=118550 wall=63.99s status=timeout
2026-06-17 18:59:10,542 INFO k_sweep | k-sweep 139/274 elapsed=5937.2s solver=hld k=4 N=100000 corr=inversely_strongly f=0.1 seed=26 profit=0 wall=920.28s status=timeout
2026-06-17 18:59:31,648 INFO k_sweep | k-sweep 140/274 elapsed=5958.3s solver=hld k=2 N=100000 corr=inversely_strongly f=0.1 seed=23 profit=0 wall=1847.07s status=timeout
2026-06-17 19:00:36,600 INFO k_sweep | k-sweep 141/274 elapsed=6023.3s solver=partition_optimal k=16 N=100000 corr=inversely_strongly f=0.1 seed=10 profit=371350 wall=64.92s status=timeout
2026-06-17 19:01:08,603 INFO k_sweep | k-sweep 142/274 elapsed=6055.3s solver=partition_optimal k=8 N=100000 corr=inversely_strongly f=0.1 seed=1 profit=0 wall=443.99s status=timeout
2026-06-17 19:01:40,993 INFO k_sweep | k-sweep 143/274 elapsed=6087.6s solver=partition_optimal k=32 N=100000 corr=inversely_strongly f=0.1 seed=10 profit=185634 wall=63.77s status=timeout
2026-06-17 19:02:13,053 INFO k_sweep | k-sweep 144/274 elapsed=6119.7s solver=partition_optimal k=64 N=100000 corr=inversely_strongly f=0.1 seed=10 profit=92793 wall=63.73s status=timeout
2026-06-17 19:02:45,156 INFO k_sweep | k-sweep 145/274 elapsed=6151.8s solver=partition_optimal k=100 N=100000 corr=inversely_strongly f=0.1 seed=10 profit=415272 wall=64.08s status=timeout
2026-06-17 19:04:01,832 INFO k_sweep | k-sweep 146/274 elapsed=6228.5s solver=partition_optimal k=4 N=100000 corr=inversely_strongly f=0.1 seed=0 profit=0 wall=919.50s status=timeout
2026-06-17 19:04:54,948 INFO k_sweep | k-sweep 147/274 elapsed=6281.6s solver=hld k=2 N=100000 corr=inversely_strongly f=0.1 seed=24 profit=0 wall=1861.64s status=timeout
2026-06-17 19:05:59,389 INFO k_sweep | k-sweep 148/274 elapsed=6346.0s solver=partition_optimal k=16 N=100000 corr=inversely_strongly f=0.1 seed=11 profit=371330 wall=64.42s status=timeout
2026-06-17 19:06:36,671 INFO k_sweep | k-sweep 149/274 elapsed=6383.3s solver=partition_optimal k=8 N=100000 corr=inversely_strongly f=0.1 seed=10 profit=0 wall=446.10s status=timeout
2026-06-17 19:07:03,295 INFO k_sweep | k-sweep 150/274 elapsed=6409.9s solver=partition_optimal k=32 N=100000 corr=inversely_strongly f=0.1 seed=11 profit=185590 wall=63.81s status=timeout
2026-06-17 19:07:16,585 INFO k_sweep | k-sweep 151/274 elapsed=6423.2s solver=partition_optimal k=64 N=100000 corr=inversely_strongly f=0.1 seed=11 profit=5936793 wall=39.80s status=feasible
2026-06-17 19:08:07,314 INFO k_sweep | k-sweep 152/274 elapsed=6473.9s solver=partition_optimal k=100 N=100000 corr=inversely_strongly f=0.1 seed=11 profit=296633 wall=63.45s status=timeout
2026-06-17 19:08:22,785 INFO k_sweep | k-sweep 153/274 elapsed=6489.4s solver=partition_optimal k=4 N=100000 corr=inversely_strongly f=0.1 seed=1 profit=0 wall=918.24s status=timeout
2026-06-17 19:09:10,723 INFO k_sweep | k-sweep 154/274 elapsed=6537.3s solver=hld k=2 N=100000 corr=inversely_strongly f=0.1 seed=25 profit=0 wall=1877.77s status=timeout
2026-06-17 19:10:15,227 INFO k_sweep | k-sweep 155/274 elapsed=6601.8s solver=partition_optimal k=16 N=100000 corr=inversely_strongly f=0.1 seed=12 profit=371241 wall=64.47s status=timeout
2026-06-17 19:11:19,814 INFO k_sweep | k-sweep 156/274 elapsed=6666.4s solver=partition_optimal k=32 N=100000 corr=inversely_strongly f=0.1 seed=12 profit=185576 wall=63.95s status=timeout
2026-06-17 19:11:22,748 INFO k_sweep | k-sweep 157/274 elapsed=6669.3s solver=partition_optimal k=8 N=100000 corr=inversely_strongly f=0.1 seed=11 profit=0 wall=440.80s status=timeout
2026-06-17 19:11:58,489 INFO k_sweep | k-sweep 158/274 elapsed=6705.1s solver=partition_optimal k=64 N=100000 corr=inversely_strongly f=0.1 seed=12 profit=5936908 wall=38.65s status=feasible
2026-06-17 19:12:26,753 INFO k_sweep | k-sweep 159/274 elapsed=6733.3s solver=partition_optimal k=100 N=100000 corr=inversely_strongly f=0.1 seed=12 profit=177939 wall=63.97s status=timeout
2026-06-17 19:14:06,539 INFO k_sweep | k-sweep 160/274 elapsed=6833.1s solver=partition_optimal k=4 N=100000 corr=inversely_strongly f=0.1 seed=10 profit=0 wall=919.61s status=timeout
2026-06-17 19:15:02,120 INFO k_sweep | k-sweep 161/274 elapsed=6888.7s solver=hld k=2 N=100000 corr=inversely_strongly f=0.1 seed=26 profit=0 wall=1887.70s status=timeout
2026-06-17 19:15:43,662 INFO k_sweep | k-sweep 162/274 elapsed=6930.2s solver=partition_optimal k=8 N=100000 corr=inversely_strongly f=0.1 seed=12 profit=0 wall=440.84s status=timeout
2026-06-17 19:16:09,046 INFO k_sweep | k-sweep 163/274 elapsed=6955.6s solver=partition_optimal k=16 N=100000 corr=inversely_strongly f=0.1 seed=13 profit=2968273 wall=66.87s status=timeout
2026-06-17 19:16:43,635 INFO k_sweep | k-sweep 164/274 elapsed=6990.2s solver=partition_optimal k=32 N=100000 corr=inversely_strongly f=0.1 seed=13 profit=5936762 wall=59.93s status=feasible
2026-06-17 19:16:43,806 INFO k_sweep | k-sweep 165/274 elapsed=6990.4s solver=partition_optimal k=64 N=100000 corr=inversely_strongly f=0.1 seed=13 profit=5936668 wall=34.13s status=feasible
2026-06-17 19:17:47,636 INFO k_sweep | k-sweep 166/274 elapsed=7054.2s solver=partition_optimal k=100 N=100000 corr=inversely_strongly f=0.1 seed=13 profit=118508 wall=63.97s status=timeout
2026-06-17 19:18:03,441 INFO k_sweep | k-sweep 167/274 elapsed=7070.0s solver=partition_optimal k=4 N=100000 corr=inversely_strongly f=0.1 seed=11 profit=0 wall=918.16s status=timeout
2026-06-17 19:18:53,080 INFO k_sweep | k-sweep 168/274 elapsed=7119.6s solver=partition_optimal k=2 N=100000 corr=inversely_strongly f=0.1 seed=0 profit=0 wall=1873.04s status=timeout
2026-06-17 19:19:57,458 INFO k_sweep | k-sweep 169/274 elapsed=7184.0s solver=partition_optimal k=16 N=100000 corr=inversely_strongly f=0.1 seed=14 profit=371348 wall=64.36s status=timeout
2026-06-17 19:21:02,230 INFO k_sweep | k-sweep 170/274 elapsed=7248.8s solver=partition_optimal k=32 N=100000 corr=inversely_strongly f=0.1 seed=14 profit=185554 wall=64.13s status=timeout
2026-06-17 19:21:29,051 INFO k_sweep | k-sweep 171/274 elapsed=7275.6s solver=partition_optimal k=8 N=100000 corr=inversely_strongly f=0.1 seed=13 profit=0 wall=442.48s status=timeout
2026-06-17 19:21:42,775 INFO k_sweep | k-sweep 172/274 elapsed=7289.3s solver=partition_optimal k=64 N=100000 corr=inversely_strongly f=0.1 seed=14 profit=5936922 wall=40.51s status=feasible
2026-06-17 19:22:33,291 INFO k_sweep | k-sweep 173/274 elapsed=7339.9s solver=partition_optimal k=100 N=100000 corr=inversely_strongly f=0.1 seed=14 profit=177933 wall=63.64s status=timeout
2026-06-17 19:23:30,788 INFO k_sweep | k-sweep 174/274 elapsed=7397.3s solver=partition_optimal k=4 N=100000 corr=inversely_strongly f=0.1 seed=12 profit=0 wall=923.38s status=timeout
2026-06-17 19:23:54,904 INFO k_sweep | k-sweep 175/274 elapsed=7421.5s solver=partition_optimal k=2 N=100000 corr=inversely_strongly f=0.1 seed=1 profit=0 wall=1871.16s status=timeout
2026-06-17 19:24:57,846 INFO k_sweep | k-sweep 176/274 elapsed=7484.4s solver=partition_optimal k=16 N=100000 corr=inversely_strongly f=0.1 seed=15 profit=2968647 wall=62.91s status=timeout
2026-06-17 19:25:27,814 INFO k_sweep | k-sweep 177/274 elapsed=7514.4s solver=partition_optimal k=8 N=100000 corr=inversely_strongly f=0.1 seed=14 profit=0 wall=444.33s status=timeout
2026-06-17 19:25:58,989 INFO k_sweep | k-sweep 178/274 elapsed=7545.5s solver=partition_optimal k=32 N=100000 corr=inversely_strongly f=0.1 seed=15 profit=5752889 wall=60.51s status=timeout
2026-06-17 19:26:04,890 INFO k_sweep | k-sweep 179/274 elapsed=7551.4s solver=partition_optimal k=64 N=100000 corr=inversely_strongly f=0.1 seed=15 profit=5937021 wall=37.03s status=feasible
2026-06-17 19:27:02,745 INFO k_sweep | k-sweep 180/274 elapsed=7609.3s solver=partition_optimal k=100 N=100000 corr=inversely_strongly f=0.1 seed=15 profit=118557 wall=63.72s status=timeout
2026-06-17 19:27:47,756 INFO k_sweep | k-sweep 181/274 elapsed=7654.3s solver=partition_optimal k=4 N=100000 corr=inversely_strongly f=0.1 seed=13 profit=0 wall=920.89s status=timeout
2026-06-17 19:29:24,162 INFO k_sweep | k-sweep 182/274 elapsed=7750.7s solver=partition_optimal k=2 N=100000 corr=inversely_strongly f=0.1 seed=10 profit=0 wall=1880.72s status=timeout
2026-06-17 19:30:30,914 INFO k_sweep | k-sweep 183/274 elapsed=7817.5s solver=partition_optimal k=16 N=100000 corr=inversely_strongly f=0.1 seed=16 profit=1486605 wall=66.73s status=timeout
2026-06-17 19:30:55,192 INFO k_sweep | k-sweep 184/274 elapsed=7841.7s solver=partition_optimal k=8 N=100000 corr=inversely_strongly f=0.1 seed=15 profit=0 wall=444.36s status=timeout
2026-06-17 19:31:35,552 INFO k_sweep | k-sweep 185/274 elapsed=7882.1s solver=partition_optimal k=32 N=100000 corr=inversely_strongly f=0.1 seed=16 profit=185750 wall=64.05s status=timeout
2026-06-17 19:31:59,016 INFO k_sweep | k-sweep 186/274 elapsed=7905.6s solver=partition_optimal k=64 N=100000 corr=inversely_strongly f=0.1 seed=16 profit=92816 wall=63.79s status=timeout
2026-06-17 19:32:39,559 INFO k_sweep | k-sweep 187/274 elapsed=7946.1s solver=partition_optimal k=100 N=100000 corr=inversely_strongly f=0.1 seed=16 profit=474996 wall=63.96s status=timeout
2026-06-17 19:33:09,336 INFO k_sweep | k-sweep 188/274 elapsed=7975.9s solver=partition_optimal k=4 N=100000 corr=inversely_strongly f=0.1 seed=14 profit=0 wall=921.07s status=timeout
2026-06-17 19:33:28,456 INFO k_sweep | k-sweep 189/274 elapsed=7995.0s solver=partition_optimal k=2 N=100000 corr=inversely_strongly f=0.1 seed=11 profit=0 wall=1875.27s status=timeout
2026-06-17 19:34:33,034 INFO k_sweep | k-sweep 190/274 elapsed=8059.6s solver=partition_optimal k=16 N=100000 corr=inversely_strongly f=0.1 seed=17 profit=371155 wall=64.54s status=timeout
2026-06-17 19:35:12,547 INFO k_sweep | k-sweep 191/274 elapsed=8099.1s solver=partition_optimal k=8 N=100000 corr=inversely_strongly f=0.1 seed=16 profit=0 wall=444.78s status=timeout
2026-06-17 19:35:35,363 INFO k_sweep | k-sweep 192/274 elapsed=8121.9s solver=partition_optimal k=32 N=100000 corr=inversely_strongly f=0.1 seed=17 profit=5380406 wall=61.66s status=timeout
2026-06-17 19:35:51,879 INFO k_sweep | k-sweep 193/274 elapsed=8138.4s solver=partition_optimal k=64 N=100000 corr=inversely_strongly f=0.1 seed=17 profit=5936880 wall=39.29s status=feasible
2026-06-17 19:36:39,450 INFO k_sweep | k-sweep 194/274 elapsed=8186.0s solver=partition_optimal k=100 N=100000 corr=inversely_strongly f=0.1 seed=17 profit=59292 wall=64.04s status=timeout
2026-06-17 19:37:47,780 INFO k_sweep | k-sweep 195/274 elapsed=8254.3s solver=partition_optimal k=4 N=100000 corr=inversely_strongly f=0.1 seed=15 profit=0 wall=914.45s status=timeout
2026-06-17 19:38:36,751 INFO k_sweep | k-sweep 196/274 elapsed=8303.3s solver=partition_optimal k=2 N=100000 corr=inversely_strongly f=0.1 seed=12 profit=0 wall=1880.10s status=timeout
2026-06-17 19:39:40,611 INFO k_sweep | k-sweep 197/274 elapsed=8367.2s solver=partition_optimal k=16 N=100000 corr=inversely_strongly f=0.1 seed=18 profit=2968308 wall=63.84s status=timeout
2026-06-17 19:40:34,358 INFO k_sweep | k-sweep 198/274 elapsed=8420.9s solver=partition_optimal k=8 N=100000 corr=inversely_strongly f=0.1 seed=17 profit=0 wall=444.98s status=timeout
2026-06-17 19:40:41,870 INFO k_sweep | k-sweep 199/274 elapsed=8428.4s solver=partition_optimal k=32 N=100000 corr=inversely_strongly f=0.1 seed=18 profit=5750875 wall=60.66s status=timeout
2026-06-17 19:41:11,505 INFO k_sweep | k-sweep 200/274 elapsed=8458.1s solver=partition_optimal k=64 N=100000 corr=inversely_strongly f=0.1 seed=18 profit=5936399 wall=36.55s status=feasible
2026-06-17 19:41:46,038 INFO k_sweep | k-sweep 201/274 elapsed=8492.6s solver=partition_optimal k=100 N=100000 corr=inversely_strongly f=0.1 seed=18 profit=237107 wall=64.09s status=timeout
2026-06-17 19:42:22,107 INFO k_sweep | k-sweep 202/274 elapsed=8528.7s solver=partition_optimal k=4 N=100000 corr=inversely_strongly f=0.1 seed=16 profit=0 wall=919.33s status=timeout
2026-06-17 19:43:07,548 INFO k_sweep | k-sweep 203/274 elapsed=8574.1s solver=partition_optimal k=2 N=100000 corr=inversely_strongly f=0.1 seed=13 profit=0 wall=1869.02s status=timeout
2026-06-17 19:44:11,155 INFO k_sweep | k-sweep 204/274 elapsed=8637.7s solver=partition_optimal k=16 N=100000 corr=inversely_strongly f=0.1 seed=19 profit=1854184 wall=63.56s status=timeout
2026-06-17 19:45:08,807 INFO k_sweep | k-sweep 205/274 elapsed=8695.4s solver=partition_optimal k=8 N=100000 corr=inversely_strongly f=0.1 seed=18 profit=0 wall=440.99s status=timeout
2026-06-17 19:45:13,004 INFO k_sweep | k-sweep 206/274 elapsed=8699.6s solver=partition_optimal k=32 N=100000 corr=inversely_strongly f=0.1 seed=19 profit=4819868 wall=61.21s status=timeout
2026-06-17 19:45:54,964 INFO k_sweep | k-sweep 207/274 elapsed=8741.5s solver=partition_optimal k=64 N=100000 corr=inversely_strongly f=0.1 seed=19 profit=5929087 wall=45.51s status=feasible
2026-06-17 19:46:17,045 INFO k_sweep | k-sweep 208/274 elapsed=8763.6s solver=partition_optimal k=100 N=100000 corr=inversely_strongly f=0.1 seed=19 profit=59198 wall=64.01s status=timeout
2026-06-17 19:47:55,020 INFO k_sweep | k-sweep 209/274 elapsed=8861.6s solver=partition_optimal k=2 N=100000 corr=inversely_strongly f=0.1 seed=14 profit=0 wall=1871.16s status=timeout
2026-06-17 19:47:56,532 INFO k_sweep | k-sweep 210/274 elapsed=8863.1s solver=partition_optimal k=4 N=100000 corr=inversely_strongly f=0.1 seed=17 profit=0 wall=916.97s status=timeout
2026-06-17 19:49:00,779 INFO k_sweep | k-sweep 211/274 elapsed=8927.3s solver=partition_optimal k=16 N=100000 corr=inversely_strongly f=0.1 seed=2 profit=371316 wall=64.22s status=timeout
2026-06-17 19:49:48,450 INFO k_sweep | k-sweep 212/274 elapsed=8975.0s solver=partition_optimal k=8 N=100000 corr=inversely_strongly f=0.1 seed=19 profit=0 wall=446.30s status=timeout
2026-06-17 19:50:05,257 INFO k_sweep | k-sweep 213/274 elapsed=8991.8s solver=partition_optimal k=32 N=100000 corr=inversely_strongly f=0.1 seed=2 profit=185641 wall=63.86s status=timeout
2026-06-17 19:50:29,831 INFO k_sweep | k-sweep 214/274 elapsed=9016.4s solver=partition_optimal k=64 N=100000 corr=inversely_strongly f=0.1 seed=2 profit=5936457 wall=41.35s status=feasible
2026-06-17 19:51:09,150 INFO k_sweep | k-sweep 215/274 elapsed=9055.7s solver=partition_optimal k=100 N=100000 corr=inversely_strongly f=0.1 seed=2 profit=474638 wall=63.86s status=timeout
2026-06-17 19:52:01,255 INFO k_sweep | k-sweep 216/274 elapsed=9107.8s solver=partition_optimal k=4 N=100000 corr=inversely_strongly f=0.1 seed=18 profit=0 wall=921.72s status=timeout
2026-06-17 19:53:04,741 INFO k_sweep | k-sweep 217/274 elapsed=9171.3s solver=partition_optimal k=2 N=100000 corr=inversely_strongly f=0.1 seed=15 profit=0 wall=1881.94s status=timeout
2026-06-17 19:54:09,184 INFO k_sweep | k-sweep 218/274 elapsed=9235.7s solver=partition_optimal k=16 N=100000 corr=inversely_strongly f=0.1 seed=20 profit=371372 wall=64.40s status=timeout
2026-06-17 19:55:13,796 INFO k_sweep | k-sweep 219/274 elapsed=9300.3s solver=partition_optimal k=32 N=100000 corr=inversely_strongly f=0.1 seed=20 profit=185676 wall=64.03s status=timeout
2026-06-17 19:55:16,703 INFO k_sweep | k-sweep 220/274 elapsed=9303.3s solver=partition_optimal k=8 N=100000 corr=inversely_strongly f=0.1 seed=2 profit=0 wall=441.63s status=timeout
2026-06-17 19:56:08,497 INFO k_sweep | k-sweep 221/274 elapsed=9355.0s solver=partition_optimal k=64 N=100000 corr=inversely_strongly f=0.1 seed=20 profit=5936770 wall=54.66s status=feasible
2026-06-17 19:56:21,196 INFO k_sweep | k-sweep 222/274 elapsed=9367.7s solver=partition_optimal k=100 N=100000 corr=inversely_strongly f=0.1 seed=20 profit=296763 wall=63.80s status=timeout
2026-06-17 19:57:06,479 INFO k_sweep | k-sweep 223/274 elapsed=9413.0s solver=partition_optimal k=4 N=100000 corr=inversely_strongly f=0.1 seed=19 profit=0 wall=920.40s status=timeout
2026-06-17 19:57:21,095 INFO k_sweep | k-sweep 224/274 elapsed=9427.6s solver=partition_optimal k=2 N=100000 corr=inversely_strongly f=0.1 seed=16 profit=0 wall=1876.18s status=timeout
2026-06-17 19:58:26,388 INFO k_sweep | k-sweep 225/274 elapsed=9492.9s solver=partition_optimal k=16 N=100000 corr=inversely_strongly f=0.1 seed=21 profit=371242 wall=65.26s status=timeout
2026-06-17 19:59:26,315 INFO k_sweep | k-sweep 226/274 elapsed=9552.9s solver=partition_optimal k=8 N=100000 corr=inversely_strongly f=0.1 seed=20 profit=0 wall=445.03s status=timeout
2026-06-17 19:59:30,852 INFO k_sweep | k-sweep 227/274 elapsed=9557.4s solver=partition_optimal k=32 N=100000 corr=inversely_strongly f=0.1 seed=21 profit=185579 wall=63.87s status=timeout
2026-06-17 20:00:30,209 INFO k_sweep | k-sweep 228/274 elapsed=9616.8s solver=partition_optimal k=64 N=100000 corr=inversely_strongly f=0.1 seed=21 profit=92765 wall=63.87s status=timeout
2026-06-17 20:00:35,323 INFO k_sweep | k-sweep 229/274 elapsed=9621.9s solver=partition_optimal k=100 N=100000 corr=inversely_strongly f=0.1 seed=21 profit=118617 wall=64.42s status=timeout
2026-06-17 20:01:30,926 INFO k_sweep | k-sweep 230/274 elapsed=9677.5s solver=partition_optimal k=4 N=100000 corr=inversely_strongly f=0.1 seed=2 profit=0 wall=913.81s status=timeout
2026-06-17 20:03:18,280 INFO k_sweep | k-sweep 231/274 elapsed=9784.8s solver=partition_optimal k=2 N=100000 corr=inversely_strongly f=0.1 seed=17 profit=0 wall=1878.64s status=timeout
2026-06-17 20:04:23,103 INFO k_sweep | k-sweep 232/274 elapsed=9849.7s solver=partition_optimal k=16 N=100000 corr=inversely_strongly f=0.1 seed=22 profit=371076 wall=64.79s status=timeout
2026-06-17 20:04:30,109 INFO k_sweep | k-sweep 233/274 elapsed=9856.7s solver=partition_optimal k=8 N=100000 corr=inversely_strongly f=0.1 seed=21 profit=0 wall=443.59s status=timeout
2026-06-17 20:05:06,725 INFO k_sweep | k-sweep 234/274 elapsed=9893.3s solver=partition_optimal k=64 N=100000 corr=inversely_strongly f=0.1 seed=22 profit=5936221 wall=36.00s status=feasible
2026-06-17 20:05:24,348 INFO k_sweep | k-sweep 235/274 elapsed=9910.9s solver=partition_optimal k=32 N=100000 corr=inversely_strongly f=0.1 seed=22 profit=5936293 wall=60.60s status=timeout
2026-06-17 20:06:10,761 INFO k_sweep | k-sweep 236/274 elapsed=9957.3s solver=partition_optimal k=100 N=100000 corr=inversely_strongly f=0.1 seed=22 profit=177885 wall=63.98s status=timeout
2026-06-17 20:06:22,726 INFO k_sweep | k-sweep 237/274 elapsed=9969.3s solver=partition_optimal k=4 N=100000 corr=inversely_strongly f=0.1 seed=20 profit=0 wall=913.54s status=timeout
2026-06-17 20:07:09,283 INFO k_sweep | k-sweep 238/274 elapsed=10015.8s solver=partition_optimal k=2 N=100000 corr=inversely_strongly f=0.1 seed=18 profit=0 wall=1876.75s status=timeout
2026-06-17 20:08:13,911 INFO k_sweep | k-sweep 239/274 elapsed=10080.5s solver=partition_optimal k=16 N=100000 corr=inversely_strongly f=0.1 seed=23 profit=371091 wall=64.56s status=timeout
2026-06-17 20:08:54,290 INFO k_sweep | k-sweep 240/274 elapsed=10120.8s solver=partition_optimal k=8 N=100000 corr=inversely_strongly f=0.1 seed=22 profit=0 wall=443.33s status=timeout
2026-06-17 20:09:18,194 INFO k_sweep | k-sweep 241/274 elapsed=10144.7s solver=partition_optimal k=32 N=100000 corr=inversely_strongly f=0.1 seed=23 profit=185558 wall=63.62s status=timeout
2026-06-17 20:09:34,879 INFO k_sweep | k-sweep 242/274 elapsed=10161.4s solver=partition_optimal k=64 N=100000 corr=inversely_strongly f=0.1 seed=23 profit=5936749 wall=40.55s status=feasible
2026-06-17 20:10:21,815 INFO k_sweep | k-sweep 243/274 elapsed=10208.4s solver=partition_optimal k=100 N=100000 corr=inversely_strongly f=0.1 seed=23 profit=118615 wall=63.57s status=timeout
2026-06-17 20:11:41,402 INFO k_sweep | k-sweep 244/274 elapsed=10287.9s solver=partition_optimal k=4 N=100000 corr=inversely_strongly f=0.1 seed=21 profit=0 wall=920.14s status=timeout
2026-06-17 20:12:33,411 INFO k_sweep | k-sweep 245/274 elapsed=10340.0s solver=partition_optimal k=2 N=100000 corr=inversely_strongly f=0.1 seed=19 profit=0 wall=1881.86s status=timeout
2026-06-17 20:13:38,217 INFO k_sweep | k-sweep 246/274 elapsed=10404.8s solver=partition_optimal k=16 N=100000 corr=inversely_strongly f=0.1 seed=24 profit=371116 wall=64.77s status=timeout
2026-06-17 20:13:46,528 INFO k_sweep | k-sweep 247/274 elapsed=10413.1s solver=partition_optimal k=8 N=100000 corr=inversely_strongly f=0.1 seed=23 profit=0 wall=443.76s status=timeout
2026-06-17 20:14:26,695 INFO k_sweep | k-sweep 248/274 elapsed=10453.2s solver=partition_optimal k=64 N=100000 corr=inversely_strongly f=0.1 seed=24 profit=5936772 wall=40.14s status=feasible
2026-06-17 20:14:42,522 INFO k_sweep | k-sweep 249/274 elapsed=10469.1s solver=partition_optimal k=32 N=100000 corr=inversely_strongly f=0.1 seed=24 profit=185434 wall=63.64s status=timeout
=== K-sweep START 2026-06-17T19:31:05Z commit=2754931 ===
=== CELL N=100000 M=10 inversely_strongly f=0.1 19:31:05Z ===
2026-06-17 21:31:05,449 INFO k_sweep | K-sweep: 25 planned runs (255 already complete)
archive: instances
config: configs/hld_smac_best.json (n_iter=35, alpha=0.998, lambda_max=80.745)
out_jsonl: results/k_sweep/sweep.jsonl
subset: all  min_N: 10000
k_grid: [2, 4, 8, 16, 32, 64, 100]
solvers: hld partition_optimal
eligible_instances: 20
time_limit_s: 60.0
runs_planned: 280
2026-06-17 21:42:39,155 INFO k_sweep | k-sweep 1/25 elapsed=693.7s solver=partition_optimal k=4 N=100000 corr=inversely_strongly f=0.1 seed=23 profit=0 wall=693.40s status=timeout
2026-06-17 21:42:39,321 INFO k_sweep | k-sweep 2/25 elapsed=693.9s solver=partition_optimal k=4 N=100000 corr=inversely_strongly f=0.1 seed=22 profit=0 wall=693.58s status=timeout
2026-06-17 21:47:17,178 INFO k_sweep | k-sweep 3/25 elapsed=971.7s solver=partition_optimal k=8 N=100000 corr=inversely_strongly f=0.1 seed=24 profit=0 wall=277.81s status=timeout
/path/to/knapsack-hld/.venv/lib/python3.14/site-packages/joblib/externals/loky/process_executor.py:782: UserWarning: A worker stopped while some jobs were given to the executor. This can be caused by a too short worker timeout or by a memory leak.
  warnings.warn(
2026-06-17 21:48:20,228 INFO k_sweep | k-sweep 4/25 elapsed=1034.8s solver=partition_optimal k=100 N=100000 corr=inversely_strongly f=0.1 seed=24 profit=652294 wall=62.54s status=timeout
2026-06-17 21:51:57,287 INFO k_sweep | k-sweep 5/25 elapsed=1251.8s solver=partition_optimal k=4 N=100000 corr=inversely_strongly f=0.1 seed=24 profit=0 wall=558.10s status=timeout
2026-06-17 21:52:23,748 INFO k_sweep | k-sweep 6/25 elapsed=1278.3s solver=partition_optimal k=2 N=100000 corr=inversely_strongly f=0.1 seed=20 profit=0 wall=1277.99s status=timeout
2026-06-17 21:52:28,956 INFO k_sweep | k-sweep 7/25 elapsed=1283.5s solver=partition_optimal k=2 N=100000 corr=inversely_strongly f=0.1 seed=22 profit=0 wall=1283.21s status=timeout
2026-06-17 21:52:30,526 INFO k_sweep | k-sweep 8/25 elapsed=1285.1s solver=partition_optimal k=2 N=100000 corr=inversely_strongly f=0.1 seed=23 profit=0 wall=1284.77s status=timeout
2026-06-17 21:52:30,734 INFO k_sweep | k-sweep 9/25 elapsed=1285.3s solver=partition_optimal k=2 N=100000 corr=inversely_strongly f=0.1 seed=21 profit=0 wall=1284.98s status=timeout
2026-06-17 21:52:31,013 INFO k_sweep | k-sweep 10/25 elapsed=1285.5s solver=partition_optimal k=2 N=100000 corr=inversely_strongly f=0.1 seed=24 profit=0 wall=1285.26s status=timeout
2026-06-17 21:52:31,329 INFO k_sweep | k-sweep 11/25 elapsed=1285.9s solver=partition_optimal k=2 N=100000 corr=inversely_strongly f=0.1 seed=2 profit=0 wall=1285.58s status=timeout
2026-06-17 21:53:00,018 INFO k_sweep | k-sweep 12/25 elapsed=1314.6s solver=partition_optimal k=64 N=100000 corr=inversely_strongly f=0.1 seed=25 profit=5936605 wall=29.24s status=feasible
