instance_id,N,M,correlation,f,class_ordering,status,profit,wall_time_s,gap_pct_vs_best
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed47.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,367129,303.20259154203814,93.76057313216921
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed47.json.gz,100000,10,inversely_strongly,0.1,random,timeout,112928,303.55930049996823,98.08076725801995
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed47.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5884018,755.2777482910315,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed49.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,890600,303.2480154160294,84.77319480462637
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed49.json.gz,100000,10,inversely_strongly,0.1,random,timeout,5836436,300.55782941699727,0.21303165588856426
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed49.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5848896,486.22415416600415,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed5.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,95069,303.219198708015,98.39469831172224
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed5.json.gz,100000,10,inversely_strongly,0.1,random,timeout,93037,303.5159043750027,98.42900994885507
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed5.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5922189,404.42961237498093,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed6.json.gz,100000,10,inversely_strongly,0.1,sequential,feasible,5937061,39.274868250009604,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed6.json.gz,100000,10,inversely_strongly,0.1,random,feasible,5937061,40.522094500018284,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed6.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5931512,501.8487532500294,0.0934637525199758
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed9.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,107800,303.3202853749972,98.18200154546733
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed9.json.gz,100000,10,inversely_strongly,0.1,random,timeout,112793,303.4324110840098,98.09779684896009
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed9.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5929598,614.7325420419802,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed1.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,1507536,306.24832775001414,94.78649846358407
