instance_id,N,M,correlation,f,class_ordering,status,profit,wall_time_s,gap_pct_vs_best
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed22.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,1025216,66.89132020896068,80.17176338389919
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed22.json.gz,100000,20,inversely_strongly,0.5,random,timeout,514088,66.72669724997832,90.05725768472396
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed22.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,5170485,73.6622629580088,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed23.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,1502275,66.45636641699821,70.9448899154094
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed23.json.gz,100000,20,inversely_strongly,0.5,random,timeout,529015,66.63845308299642,89.76845846373021
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed23.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,5170433,74.83537387504475,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed25.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,526967,66.60008804203244,89.80829301039137
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed25.json.gz,100000,20,inversely_strongly,0.5,random,timeout,526841,66.68544641596964,89.81072988989366
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed25.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,5170547,74.14166812499752,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed28.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,978601,66.24675512500107,81.07394151687582
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed28.json.gz,100000,20,inversely_strongly,0.5,random,timeout,1016470,66.32221733301412,80.34155834058903
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed28.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,5170654,74.49295254098251,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed3.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,513411,66.63054708298296,90.07042421047156
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed3.json.gz,100000,20,inversely_strongly,0.5,random,timeout,501285,66.39305374998366,90.30494594067177
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed3.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,5170523,74.09695229202043,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed30.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,531807,66.21907050005393,89.71488282121808
